ID,vrsta,tarča,Annotator
1281262526047694848,0 ni sporni govor,,a0
1242187170900779010,0 ni sporni govor,,a0
1261262449560428545,0 ni sporni govor,,a0
1273535352700112896,0 ni sporni govor,,a0
1234047600904503296,0 ni sporni govor,,a0
1261651089432236037,2 žalitev,10 politika/-i,a0
1255842001108578305,0 ni sporni govor,,a0
1240690843205242888,2 žalitev,11 posameznik,a0
1269292436473421824,2 žalitev,11 posameznik,a0
1240362108736483330,0 ni sporni govor,,a0
1260887227028123648,2 žalitev,5 druge religije,a0
1278051251251564545,0 ni sporni govor,,a0
1231328721451339777,0 ni sporni govor,,a0
1286375681337831425,0 ni sporni govor,,a0
1268935236957732864,0 ni sporni govor,,a0
1277228104637964289,2 žalitev,9 novinarji in mediji,a0
1232698341462507520,2 žalitev,9 novinarji in mediji,a0
1261340907850338304,0 ni sporni govor,,a0
1244659121930080257,0 ni sporni govor,,a0
1256927666420228104,0 ni sporni govor,,a0
1226169249569411072,0 ni sporni govor,,a0
1239970265070587908,0 ni sporni govor,,a0
1241844921029591052,2 žalitev,8 ideologija,a0
1287105385967636482,0 ni sporni govor,,a0
1273700802373324808,0 ni sporni govor,,a0
1246099503318552577,2 žalitev,11 posameznik,a0
1288384022490554368,0 ni sporni govor,,a0
1282228069059764224,0 ni sporni govor,,a0
1274241427288047616,2 žalitev,10 politika/-i,a0
1234480012390256641,2 žalitev,10 politika/-i,a0
1267849839162937348,2 žalitev,9 novinarji in mediji,a0
1260919297767071747,2 žalitev,9 novinarji in mediji,a0
1233475815943364609,0 ni sporni govor,,a0
1237792334248542209,2 žalitev,10 politika/-i,a0
1282431302109663232,0 ni sporni govor,,a0
1245364381044609026,0 ni sporni govor,,a0
1225770883433816064,0 ni sporni govor,,a0
1253927886186299393,2 žalitev,10 politika/-i,a0
1269729887402766337,0 ni sporni govor,,a0
1239838314410147841,2 žalitev,10 politika/-i,a0
1281521815572144128,0 ni sporni govor,,a0
1225723040983638016,0 ni sporni govor,,a0
1282593085596340226,0 ni sporni govor,,a0
1274294992740192261,0 ni sporni govor,,a0
1248926243430506502,2 žalitev,12 drugo,a0
1287366495006326784,0 ni sporni govor,,a0
1271557841900322816,0 ni sporni govor,,a0
1242423478365696000,0 ni sporni govor,,a0
1268632517512495105,0 ni sporni govor,,a0
1253951716061560833,0 ni sporni govor,,a0
1224966748404887553,0 ni sporni govor,,a0
1266790683689586688,2 žalitev,12 drugo,a0
1270785530930835460,0 ni sporni govor,,a0
1287352522999509000,0 ni sporni govor,,a0
1244605532813606915,0 ni sporni govor,,a0
1262278309221720066,0 ni sporni govor,,a0
1275113615822073856,2 žalitev,11 posameznik,a0
1237474625942097922,2 žalitev,11 posameznik,a0
1241012904134049795,2 žalitev,11 posameznik,a0
1226173194761048064,0 ni sporni govor,,a0
1259862610918273025,0 ni sporni govor,,a0
1270808128951668740,2 žalitev,10 politika/-i,a0
1242388433567391744,0 ni sporni govor,,a0
1267459564447969282,0 ni sporni govor,,a0
1251051451952050177,2 žalitev,10 politika/-i,a0
1227598266583392256,0 ni sporni govor,,a0
1244317508917739521,0 ni sporni govor,,a0
1283523921774600193,2 žalitev,9 novinarji in mediji,a0
1243886481292304386,0 ni sporni govor,,a0
1268640354649223171,2 žalitev,11 posameznik,a0
1232046261127307271,0 ni sporni govor,,a0
1246062673864937472,0 ni sporni govor,,a0
1253802941988962304,3 nasilje,11 posameznik,a0
1225730139285270528,0 ni sporni govor,,a0
1244261525419962369,0 ni sporni govor,,a0
1232590657904168960,0 ni sporni govor,,a0
1253687308110499841,0 ni sporni govor,,a0
1240212278835924998,2 žalitev,11 posameznik,a0
1229418087532900353,0 ni sporni govor,,a0
1237042811633090560,0 ni sporni govor,,a0
1259426843922518016,0 ni sporni govor,,a0
1251840979885268992,0 ni sporni govor,,a0
1235828571945353216,2 žalitev,8 ideologija,a0
1287295174075392000,2 žalitev,8 ideologija,a0
1238166310116360193,0 ni sporni govor,,a0
1286615359265570818,2 žalitev,11 posameznik,a0
1232586903536443392,0 ni sporni govor,,a0
1255817235844804609,2 žalitev,9 novinarji in mediji,a0
1229324365554208770,2 žalitev,10 politika/-i,a0
1251961385405132800,0 ni sporni govor,,a0
1266094648239554560,2 žalitev,11 posameznik,a0
1232542818012475392,0 ni sporni govor,,a0
1265008630476177410,0 ni sporni govor,,a0
1250111462930087937,0 ni sporni govor,,a0
1269720612911661056,2 žalitev,11 posameznik,a0
1223662993197670400,0 ni sporni govor,,a0
1250323026383495168,0 ni sporni govor,,a0
1245105022582521858,1 nespodobni govor,,a0
1255477299035676673,1 nespodobni govor,,a0
1236930388540428289,2 žalitev,9 novinarji in mediji,a0
1240588518243684352,2 žalitev,8 ideologija,a0
1279439140942118912,2 žalitev,8 ideologija,a0
1260155187043459072,0 ni sporni govor,,a0
1247513124875485184,0 ni sporni govor,,a0
1225350831559581696,0 ni sporni govor,,a0
1276126359333601281,0 ni sporni govor,,a0
1230724763896569859,0 ni sporni govor,,a0
1285965817348325376,2 žalitev,8 ideologija,a0
1247558321533530115,0 ni sporni govor,,a0
1241357795217326080,0 ni sporni govor,,a0
1232708715977101318,0 ni sporni govor,,a0
1246138699898916865,0 ni sporni govor,,a0
1253435263331647489,0 ni sporni govor,,a0
1237849620237017093,0 ni sporni govor,,a0
1239896577906479104,0 ni sporni govor,,a0
1237486726605680640,0 ni sporni govor,,a0
1286593005122715652,0 ni sporni govor,,a0
1237281939251486720,0 ni sporni govor,,a0
1262378923255566339,2 žalitev,10 politika/-i,a0
1242522224743063553,0 ni sporni govor,,a0
1249610824542543873,0 ni sporni govor,,a0
1267919026820386818,0 ni sporni govor,,a0
1227865258003484672,0 ni sporni govor,,a0
1273658258104954880,0 ni sporni govor,,a0
1244605669002674178,0 ni sporni govor,,a0
1257624358513782786,0 ni sporni govor,,a0
1272753386631413763,0 ni sporni govor,,a0
1253424311676710913,2 žalitev,9 novinarji in mediji,a0
1235126221228453890,0 ni sporni govor,,a0
1262087865963610115,0 ni sporni govor,,a0
1256221580956401665,2 žalitev,8 ideologija,a0
1240540012048941056,0 ni sporni govor,,a0
1255902291212881921,0 ni sporni govor,,a0
1238038774719930369,2 žalitev,2 begunci/migranti,a0
1260560058590650370,0 ni sporni govor,,a0
1236224824898445312,2 žalitev,10 politika/-i,a0
1242488665558986752,2 žalitev,9 novinarji in mediji,a0
1241088570099728387,0 ni sporni govor,,a0
1239202760572182532,0 ni sporni govor,,a0
1284076672564768768,0 ni sporni govor,,a0
1232385908621611013,2 žalitev,10 politika/-i,a0
1277936614426247168,0 ni sporni govor,,a0
1250064410049163264,2 žalitev,10 politika/-i,a0
1281114340721115137,0 ni sporni govor,,a0
1226354487918546946,0 ni sporni govor,,a0
1279111405749272582,2 žalitev,7 seksizem,a0
1233020512516878336,0 ni sporni govor,,a0
1242076056082882567,0 ni sporni govor,,a0
1254305832961015808,0 ni sporni govor,,a0
1263108006398644224,0 ni sporni govor,,a0
1286584091899506688,0 ni sporni govor,,a0
1264838126423457795,0 ni sporni govor,,a0
1255586095296917505,0 ni sporni govor,,a0
1232301175023771649,0 ni sporni govor,,a0
1257776591800881152,0 ni sporni govor,,a0
1278329799161909253,0 ni sporni govor,,a0
1242125060451770370,2 žalitev,11 posameznik,a0
1250524372995112960,0 ni sporni govor,,a0
1238528199618895874,0 ni sporni govor,,a0
1241598090286641152,0 ni sporni govor,,a0
1227660330760916999,0 ni sporni govor,,a0
1276071692687880193,2 žalitev,10 politika/-i,a0
1247474489341947904,2 žalitev,8 ideologija,a0
1231285123053694977,0 ni sporni govor,,a0
1276214354468315138,2 žalitev,11 posameznik,a0
1224378183769886721,0 ni sporni govor,,a0
1260963011033956353,2 žalitev,10 politika/-i,a0
1280781160738668544,2 žalitev,10 politika/-i,a0
1283894833791340546,2 žalitev,9 novinarji in mediji,a0
1242359571508846592,0 ni sporni govor,,a0
1263040334482870272,0 ni sporni govor,,a0
1244575369736400897,0 ni sporni govor,,a0
1273299499222544391,0 ni sporni govor,,a0
1255224976308928514,2 žalitev,10 politika/-i,a0
1250035665665957890,2 žalitev,10 politika/-i,a0
1281940214529785857,2 žalitev,8 ideologija,a0
1242583708462432256,0 ni sporni govor,,a0
1257638606040117248,2 žalitev,8 ideologija,a0
1277891380208177154,0 ni sporni govor,,a0
1254392767146532864,0 ni sporni govor,,a0
1252229270312640515,0 ni sporni govor,,a0
1273328077460983813,0 ni sporni govor,,a0
1256692294331387905,2 žalitev,8 ideologija,a0
1288768925854040065,0 ni sporni govor,,a0
1231316372774408193,0 ni sporni govor,,a0
1232221293119967234,2 žalitev,8 ideologija,a0
1286230939572613127,0 ni sporni govor,,a0
1282269762471559168,0 ni sporni govor,,a0
1273259320944332801,0 ni sporni govor,,a0
1269603233066102784,2 žalitev,8 ideologija,a0
1243035973837037568,0 ni sporni govor,,a0
1287465462972985346,0 ni sporni govor,,a0
1242463642500685824,0 ni sporni govor,,a0
1286377488659156993,0 ni sporni govor,,a0
1283389595644821506,0 ni sporni govor,,a0
1250325096763281409,2 žalitev,10 politika/-i,a0
1270303418515623936,0 ni sporni govor,,a0
1251995107315900417,2 žalitev,8 ideologija,a0
1239901201162010625,0 ni sporni govor,,a0
1236719390059528193,0 ni sporni govor,,a0
1259093006914695171,0 ni sporni govor,,a0
1261349452775858177,0 ni sporni govor,,a0
1249709316984184833,2 žalitev,8 ideologija,a0
1258320028174295041,2 žalitev,8 ideologija,a0
1260293591932551176,2 žalitev,10 politika/-i,a0
1285809437509378048,0 ni sporni govor,,a0
1250131187676467204,0 ni sporni govor,,a0
1256901670560243712,0 ni sporni govor,,a0
1275367782599843844,0 ni sporni govor,,a0
1276567541666758657,2 žalitev,10 politika/-i,a0
1289233198329638915,2 žalitev,7 seksizem,a0
1268427122038759427,2 žalitev,8 ideologija,a0
1255861622729510913,0 ni sporni govor,,a0
1255097368829198337,2 žalitev,10 politika/-i,a0
1244045447406239747,0 ni sporni govor,,a0
1249954263410913280,0 ni sporni govor,,a0
1243556686184488966,2 žalitev,12 drugo,a0
1270397606003433472,0 ni sporni govor,,a0
1233359814413213696,0 ni sporni govor,,a0
1286015295136595968,0 ni sporni govor,,a0
1247980516730523649,0 ni sporni govor,,a0
1257787225179332613,0 ni sporni govor,,a0
1242460026217717760,0 ni sporni govor,,a0
1225721014375591936,2 žalitev,6 homofobija,a0
1241735031690645504,2 žalitev,10 politika/-i,a0
1284566849011712007,2 žalitev,11 posameznik,a0
1228573388525973504,0 ni sporni govor,,a0
1246043045419720709,2 žalitev,10 politika/-i,a0
1270684898555199488,0 ni sporni govor,,a0
1280962621995454464,2 žalitev,10 politika/-i,a0
1279878495120867329,0 ni sporni govor,,a0
1257741599871729665,0 ni sporni govor,,a0
1271851975357972482,2 žalitev,11 posameznik,a0
1250117044181270528,0 ni sporni govor,,a0
1273881990467551232,2 žalitev,9 novinarji in mediji,a0
1267540770099277824,0 ni sporni govor,,a0
1234883513331089412,2 žalitev,10 politika/-i,a0
1284273370201235457,0 ni sporni govor,,a0
1258486881056100353,0 ni sporni govor,,a0
1261281087105482752,0 ni sporni govor,,a0
1226903372197965824,0 ni sporni govor,,a0
1262297382785617925,0 ni sporni govor,,a0
1244993278786797568,0 ni sporni govor,,a0
1232214231577133057,0 ni sporni govor,,a0
1234151777496379392,2 žalitev,10 politika/-i,a0
1274434456611368962,2 žalitev,7 seksizem,a0
1249257956971069440,0 ni sporni govor,,a0
1270794384469041152,0 ni sporni govor,,a0
1253265163853201409,2 žalitev,10 politika/-i,a0
1249748114346516481,0 ni sporni govor,,a0
1242899278533664774,2 žalitev,11 posameznik,a0
1242192762231033863,0 ni sporni govor,,a0
1233353402324865026,0 ni sporni govor,,a0
1230726208461004801,0 ni sporni govor,,a0
1287991978614034432,0 ni sporni govor,,a0
1241715450289049602,2 žalitev,11 posameznik,a0
1254055703481851904,0 ni sporni govor,,a0
1284906306269327365,3 nasilje,3 islamofobija,a0
1284768718900342784,2 žalitev,8 ideologija,a0
1255558356200296448,2 žalitev,10 politika/-i,a0
1235456680311177218,0 ni sporni govor,,a0
1264598089630912513,0 ni sporni govor,,a0
1264049768709468160,0 ni sporni govor,,a0
1226083514195628032,0 ni sporni govor,,a0
1268513654690979843,2 žalitev,10 politika/-i,a0
1247646762451558400,2 žalitev,8 ideologija,a0
1249212086418313217,0 ni sporni govor,,a0
1265195774813470721,0 ni sporni govor,,a0
1225460458041290754,0 ni sporni govor,,a0
1277339660931543041,0 ni sporni govor,,a0
1258009918680039426,0 ni sporni govor,,a0
1229850956067725312,0 ni sporni govor,,a0
1261620009530523655,0 ni sporni govor,,a0
1263839545335910401,0 ni sporni govor,,a0
1270264681329053696,0 ni sporni govor,,a0
1230849446088499202,2 žalitev,11 posameznik,a0
1268263919459733506,0 ni sporni govor,,a0
1240921137661521921,0 ni sporni govor,,a0
1271133082138161158,0 ni sporni govor,,a0
1237425791824265216,0 ni sporni govor,,a0
1264572514342252545,2 žalitev,8 ideologija,a0
1258497286382006274,2 žalitev,11 posameznik,a0
1245628897011462146,2 žalitev,1 ksenofobija in rasizem,a0
1226805029937565696,0 ni sporni govor,,a0
1232645147537612802,0 ni sporni govor,,a0
1246413859277111296,0 ni sporni govor,,a0
1245236686885355522,0 ni sporni govor,,a0
1234723430274080768,2 žalitev,12 drugo,a0
1242029556854333444,0 ni sporni govor,,a0
1244500301593403393,0 ni sporni govor,,a0
1259369678000009217,2 žalitev,8 ideologija,a0
1255476280956456961,2 žalitev,9 novinarji in mediji,a0
1248102839395782656,0 ni sporni govor,,a0
1233760396575678464,0 ni sporni govor,,a0
1282384307168911362,0 ni sporni govor,,a0
1251466003453706240,2 žalitev,2 begunci/migranti,a0
1265320107162697728,0 ni sporni govor,,a0
1283010442475053056,0 ni sporni govor,,a0
1260668239950077953,0 ni sporni govor,,a0
1260945626264670208,2 žalitev,11 posameznik,a0
1237267181068603393,0 ni sporni govor,,a0
1263385409733656576,0 ni sporni govor,,a0
1253047425427783686,2 žalitev,8 ideologija,a0
1234203663255642112,2 žalitev,8 ideologija,a0
1248988156071993347,0 ni sporni govor,,a0
1240674721521377281,0 ni sporni govor,,a0
1278021419545300993,2 žalitev,8 ideologija,a0
1239295626468298752,0 ni sporni govor,,a0
1241720255476531202,0 ni sporni govor,,a0
1257772818923741184,0 ni sporni govor,,a0
1270026924165935104,2 žalitev,10 politika/-i,a0
1246735781680623626,2 žalitev,11 posameznik,a0
1276382537250754560,2 žalitev,2 begunci/migranti,a0
1224728355028774912,0 ni sporni govor,,a0
1238730578494660610,0 ni sporni govor,,a0
1240634667918921728,2 žalitev,12 drugo,a0
1239263071140556800,0 ni sporni govor,,a0
1261211653384933378,0 ni sporni govor,,a0
1281275916241588226,0 ni sporni govor,,a0
1280436260537085952,0 ni sporni govor,,a0
1255577936981303296,0 ni sporni govor,,a0
1267059579462000640,0 ni sporni govor,,a0
1259369128298721281,2 žalitev,9 novinarji in mediji,a0
1288122261988245512,2 žalitev,10 politika/-i,a0
1236018525824835586,0 ni sporni govor,,a0
1240718809901735937,0 ni sporni govor,,a0
1280914914845081606,0 ni sporni govor,,a0
1246848431521509378,0 ni sporni govor,,a0
1256916101822365699,0 ni sporni govor,,a0
1271136721464430595,0 ni sporni govor,,a0
1240609504296869889,0 ni sporni govor,,a0
1267554004462174211,2 žalitev,10 politika/-i,a0
1224263658148003841,0 ni sporni govor,,a0
1228688200576663554,0 ni sporni govor,,a0
1240719340342841345,0 ni sporni govor,,a0
1280912731915329537,0 ni sporni govor,,a0
1247906126496219141,0 ni sporni govor,,a0
1248001704433459200,0 ni sporni govor,,a0
1272954626472579077,2 žalitev,8 ideologija,a0
1247627778574430208,2 žalitev,12 drugo,a0
1285266107092414464,2 žalitev,10 politika/-i,a0
1250061352112197632,0 ni sporni govor,,a0
1252240248660262915,2 žalitev,9 novinarji in mediji,a0
1288517365832065026,2 žalitev,11 posameznik,a0
1241680372162756608,0 ni sporni govor,,a0
1247206736135688195,0 ni sporni govor,,a0
1238741528442437632,0 ni sporni govor,,a0
1262749876644835329,0 ni sporni govor,,a0
1283011146430271494,0 ni sporni govor,,a0
1269350570231574529,0 ni sporni govor,,a0
1270024591814144008,2 žalitev,8 ideologija,a0
1231540142969626625,0 ni sporni govor,,a0
1242060284367237121,0 ni sporni govor,,a0
1265719729119006722,0 ni sporni govor,,a0
1232362112648990721,0 ni sporni govor,,a0
1242053890348126208,2 žalitev,10 politika/-i,a0
1240757049811775490,1 nespodobni govor,,a0
1276392051127603201,2 žalitev,12 drugo,a0
1279694947764056064,0 ni sporni govor,,a0
1242341849194520576,0 ni sporni govor,,a0
1269605980762968065,0 ni sporni govor,,a0
1258669304284958721,2 žalitev,8 ideologija,a0
1263567365851275265,2 žalitev,8 ideologija,a0
1255548531743641600,2 žalitev,9 novinarji in mediji,a0
1288012055451176961,0 ni sporni govor,,a0
1267745040199286784,2 žalitev,9 novinarji in mediji,a0
1268780789086523394,2 žalitev,10 politika/-i,a0
1279724540239765504,2 žalitev,11 posameznik,a0
1260215912994689025,0 ni sporni govor,,a0
1231083703176179712,0 ni sporni govor,,a0
1254087727462494210,0 ni sporni govor,,a0
1276178654263943168,0 ni sporni govor,,a0
1223586036112150529,0 ni sporni govor,,a0
1281925000921063427,2 žalitev,10 politika/-i,a0
1231960377375838210,0 ni sporni govor,,a0
1279853401187258368,0 ni sporni govor,,a0
1242124840460587010,0 ni sporni govor,,a0
1256481858487046144,2 žalitev,10 politika/-i,a0
1238308119572295685,2 žalitev,12 drugo,a0
1266780011664719872,0 ni sporni govor,,a0
1239682970476318727,2 žalitev,9 novinarji in mediji,a0
1243806171355627525,0 ni sporni govor,,a0
1254294229364473856,0 ni sporni govor,,a0
1231324067023794176,0 ni sporni govor,,a0
1255150169273724930,0 ni sporni govor,,a0
1254696152945102848,0 ni sporni govor,,a0
1243425198130360320,0 ni sporni govor,,a0
1246115769840291845,0 ni sporni govor,,a0
1226142996623695872,0 ni sporni govor,,a0
1280829769353965570,2 žalitev,10 politika/-i,a0
1260277405052219393,0 ni sporni govor,,a0
1282639695483154432,2 žalitev,10 politika/-i,a0
1261047212542484486,2 žalitev,9 novinarji in mediji,a0
1288844682211012608,0 ni sporni govor,,a0
