,tweet,is_offensive,sporni_govor
198,Vi ste skoraj prepr v to kar pišet Zanim ampak zelo zaskrbljujočeTud če sam ne maram Šarca to pa ne pomen da ga krivi za to Če bi vi razmi z lastn glavo bi sam razumel da to kar pišet je absurd in neresnič,žalitev,1
199,Zdrav je naša največ vrednot kajne via,ni sporni govor,0
200,Tisti kulturnik je odvis od davkopl denar definit ni sposob za en drek imel je cas karant da se dokaz svojo inovat sposobnost in kaj so dokaz nic od nicesar samo jamra in fehta davkop denar in to je kulturnik,žalitev,1
201,Mit o nedostopnos gora se je razbl zato previd in prava oprem za varno pot v gore ne bosta odveč,ni sporni govor,0
202,BERNIE ECCLESTONE VERSTAPPEN je postal dolgočas VETTEL je podcen f1slo f1si,žalitev,1
203,Do pol milijon evrov subven je mogoč dobit za uvajan novih izdelk v lesars,ni sporni govor,0
204,IUS News V kater zadevah so roki tekli tudi v času epide v kater predpis je podlag za skraj sodnih počitn tretj protikoron paket ukrep nadalj uporab ukrep po zakon o nalezl bolezn iusinf gt,ni sporni govor,0
205,Pet novinar ves čas tvita anti anti anti sloven in imajo skrajn levo politič mnenj ter nesra komentar Kako lahko te osebe vodij ključn infor oddaj nacion medij Zadnj mesec je vsak dan huje dovolj,žalitev,1
206,In ta parazit na davkoplač denarj se posmeh podjetnik Še en dokaz več da imajo levak zgolj slamo v glavi,žalitev,1
207,Čile Več kot 100000 ljudi zahtev konec nasil nad žensk V Mehik je po ocenah vsak dan ubitih 10 žensk Džizs In potem se enie ven mečej z razprav o neenakos ali neenakopravnos žensk,žalitev,1
208,NeJedel je čokolad banan polnj z alkoholomCas style,ni sporni govor,0
209,No ja onemu debeluhar zadaj v rdeči majci malo hoje ne škodi,žalitev,1
210,Saj drugač ni moglo bitiob 2000 je bil na Milijonar ob 2100 pa Gorsk čuvaj Neke prioritet pa moraj biti,ni sporni govor,0
211,In ja če bi meni kdo ponud da dobavl maske in ventilator za državn rezerv namest da bi držav kupov direkt pri izvor bi rekel hvala lepa Ker moj obraz je v poslu vreden več od možnos suma korupt dejanj OK,ni sporni govor,0
212,Koko pa to zgled koko mu poprav položaj rok Al ma skype kej noveg pa ne vem,ni sporni govor,0
213,Počivalšek tule zadan vse prave note Razen zadnj ki jo pozab odigr Koali zavez o izogib ideol temam gladk ignor Protip vitje rok ne bo pomag SDS bo nonstop testir do kam lahko gre Its what they do Ceno bodo plačal ostal strank,ni sporni govor,0
214,No zdej pa že cajt da se tale Doroth Bratus zbudi in pride iz Oza nazaj v KanzasBut skala cez zid vi đast id tajm nasled volitv ne bo več vodel DZ in ona bi delal vlado,žalitev,1
215,Od kdaj je pa Lobnikar strokovnjak Prebilič strokovnjak,ni sporni govor,0
216,mal sem sedaj poslu te levičarjemis jim fali kar nekaj koles v njihov bučahg raje na zrak,žalitev,1
217,Državn organ moraj poskrb za dostoj življ umetn umetnik znanst znanstvenik intelek intelek saj je od njih v kar največ meri odvisn prihod naše družbezah člani razvpit Forum 75 komi akademikovJaz pa zahtev,ni sporni govor,0
218,V idealn svetu bi imeli vsi pol nižje davke Ampak to je večlet pot od točke A do točke B To da se sposob in premož Sloven vrnej ni ovira ampak pomoč na tej poti Potrebuj le eno normal vlado,ni sporni govor,0
219,Tudi jaz ne razum v čem je težav Držav ne komun le preko Uradn lista,ni sporni govor,0
220,Ne gre več zgolj za pogovar temveč konkret za podelit mandat JJ in s tem legit vseh finanč afer in sovražnos Takšn koalir z Afd bi bilo v Nemčij nezasl,žalitev,1
221,imunitet ni absolut podelj se pa še to kva pa vem zdej na pamet govor ampak za hm čaki grem pogled,ni sporni govor,0
222,To se prvi da je vse res če tako skačet v luft Bo že držaloZgod rdeča marjet nam pravi drugač,ni sporni govor,0
223,Tadey pozdrav Takoj ko dobim info od organizator ga objav Na naši spletn stran smo uredil poseb zavihek COVID19 kjer dobit vse infor o stanj dogodk prestav in odpoved dogodk Hvala,ni sporni govor,0
224,no jst delam v trgov tako daj je skušnjav obupn Pa čokol imamo zej nastav da jo lahko jemo In ta teden sta imeli dve sodelav rd in obe spečet B O Ž A N S K O baklav,ni sporni govor,0
225,Cepec Provokator trikr zakrič UBI JANŠU množi ga ignor polic je takoj zraven Vse se direkt snema za potreb mađrsk sranje24t Ti pa živi še naprej v pravlj,žalitev,1
226,Baje levičar štrajk ker jih sloven mavrič komunis samo z mehki poriv,žalitev,1
227,Posled množič indokt šolstv z Offic je ta da se večin zadev sedaj pošil kot docx namest da bi se uporab manj nevar in vsem dosegl PDF ali kaj podobn,ni sporni govor,0
228,Kdo je pa postav trenut in komu je usluž Ne spreml pa vpraš lp,ni sporni govor,0
229,Kocipr pravi da je dr Logar žalil sloven simbol to je poslan potem pa odšel Sloven simbol Kocipr bi dejal da dr Logar tam niti ne bi smel biti se mu je pa zdelo prav da zadev pojasn da ne bo potem spet tako kot je bilo z velik in malim krogc,ni sporni govor,0
230,jaz na desni vidim samo velik ljudi ki so priprav marsikaj požre in potrp za Sloven,ni sporni govor,0
231,temu je bil portal namenj ja konfuz si in oplet začel sva s trubar prišl do tega da se vsak ukvarj s svoji delom zdaj pa že o portal neko travm furaš o kater tule ne govor ker tole je brezvez avstr kanal le čevlj sodi naj kopitar,žalitev,1
232,Minist za kmetij je v Uradn listu RS objav zadnj razpis za mlade prevzemnik kmetij v progr obdobj 20142020 Na razpolag je 144 MIO EUR,ni sporni govor,0
233,Relig dela kultur je bila vse Po 170 letih krščan oblas je Rim propadel,ni sporni govor,0
234,Tov Gantar eno hipotetič vpraš Na nasled volitvah močno zmaga desni Sloven se pridruž Višegraj skupin Kaj bi ti nared v tem primer,ni sporni govor,0
235,Obstaj dva probl z njim in njegov voliln bazo V svoji politič karier je sodel z mnogi talent ljudm s kater se je na koncu vedno razšel Mrkaič ekono Virant adminis sta dva ki mi pridet na misel Pa recim,ni sporni govor,0
236,To levičar ustrez Poglej kakšn pički so v strank Levic in SD,žalitev,1
237,ko so eni učer razmi kero bi karanteniz Sloven skup zapel po moje bi takoj germ nacion karakter ven usekumazziniz,ni sporni govor,0
238,V letu 2020 bi se lahko že navad da zgodov dejstv nimaj veze z realnos ki jo rišem iz tviteras kleti,ni sporni govor,0
239,Po naših informacijah je ponudb za nakup Planet TV oddal madžar televiz hiša TV2 Njen lastnik je Jzsef Vida eden od ključn oligar iz poslov omrež madžar vladaj strank Fidesz,ni sporni govor,0
240,Po mojem se tudi šivilj bliža konecČ ne prej pri nasled volitvah,ni sporni govor,0
241,Naj drugič prever kako potek te reči in če že naj okreg Staln predstav RS pri EU če mu pisma niso dostav Ne da se znaša nad komisar kot užalj gospodič ki ne prena da se podvo v njegov pošten Uboga Sloven,žalitev,1
242,Kaj pa trgi pa kipi in pa komunistič zastav na državn prireditvah,ni sporni govor,0
243,Poslan se razprav odpov za dobro Sloven zdaj pa razlag o ukrep na Kitajs in pljuv po odhajaj vladi preobr,ni sporni govor,0
244,Torej dokažet samo še korup pa klienteliz pa ste zmagal Ampak dajte počak da bo pande mimo To je moj point,ni sporni govor,0
245,Čudno da šteti znate šele od sebe naprej Kaj pa rezan gum sredi mesta 14 dni nazaj kaj pa prihvatiz izganj pošten ljudi postav McDon in supermarket na vsak vogal a to ne šteje Ko so z ljublj tržni pregn branj je bil teroriz že,žalitev,1
246,LPP sporoč Od ponedel omejit potni promet,ni sporni govor,0
247,Porzingis odkrit po druge zapored poraz Ta tekma je bila prepros bedna še dobro da bo že takoj na spored nasled gt NBA DALvsWAS MFFL DallasMaver Mavs Maver Porzingis Kleber Marjanović Dončić Lillar,ni sporni govor,0
248,Zanim je da dejan fašiz nad narod izvaj sami levičar Bodi si preko medij bodi si preko protes Njihov parol so vedno bolj fašistič Je pa zanim da sami trega ne vidij,žalitev,1
249,Bolgar je zaprl šole še preden sta bila prva 2 pacien okužen,ni sporni govor,0
250,Prepros in ne rabiš mnenj kvazi pravnik in tudi Virant ne A se Virant počas vrača va sceno,žalitev,1
251,Ukrep so uspešn V vsaki od exYU republik je manj mrtvih na mio prebiv kot v SLO strož ukrep kot v SLO pa so uvedl le v Srbij Namest da bi bili ukrep usmerj selekt na žarišč epide s skrbj za ogrož skupin starostnik bolnik 12,ni sporni govor,0
252,noup mene je tudi odblok in zdaj kroti kazal ki ga nevidn sila vleče v kontrablok,ni sporni govor,0
253,Pod vodstv Borut Pahor v strank SD nisem zasled kakšn sovražnos ali razdvaj na kar pod Židan ali Fajon pa za vsaki vogal,žalitev,1
254,Eden in edini si ti JJki zlorbl zgodovinoter tvoji ostarel vernikios raje gleda kak dan v prihodnos pa si lahko nared vikend pri grobi boš blizu izdaj domobr,žalitev,1
255,Pred 30 leti je le malok pomisl da se da na težkih situacijah tudi brezsr bogat Danes je takšn mnogo več zato tudi ob prave času zahtev odgovor na prava vpraš Hvala evolu,ni sporni govor,0
256,Kakem komunajzar so vlomil v vikend bajti v Beli krajin in sedaj tak alarm Ampaj vojsk pa ne to pa ne se jo bojij Sloven vojsk se bojij,žalitev,1
257,Sloven sploščit krivul je še tolik več vreden dosežek ker imamo nizke kapacitet Sloven je glede na števil intenz postel na milijon prebiv na dnu evrops lestv,ni sporni govor,0
258,First Blood je social drama Rocky I tudi Nasil nima glamur,ni sporni govor,0
259,Tudi jaz Probl so ostal v hiši ki moraj vsak dan v služb in skupn prostor ki se jim ne moreš izogn,ni sporni govor,0
260,To ne deluj pri tako majhn popul kot smo miIzvaj in nadzornik so preveč povezaniČ ne tuliš z volk te pač ni,ni sporni govor,0
261,Dnevi pred dopust so vedno kot da sem dala odpoved predn greš a si to pa uno in tretj samnadopus,ni sporni govor,0
262,Bravo Pravil vpraš Vse to valjen nekeg narod preko nas to ni in tudi ni bilo mišlj K nam lahko prid tisti ki izpolnjuj točno določ pogoj uradn in zakonit,ni sporni govor,0
263,glede nagrad za najbol buržoaz način prehr sem najprej pomisl zakaj so izpust renes dvore Zemon saj tam je vendar dobro za jest potem izvem da se uradn reče pazi Pri Lojzet a je kaj znan o etimologoj šef je Tomaž nč jasno,ni sporni govor,0
264,Daes je na enem predav poleg mene sedel mamic ki je med predav dojil otrok Oooo kako zadovol cmokaj srečn zvoke je spušč otročekBlagor mu,ni sporni govor,0
265,S čričk že tretjič gleda risank Kubo in dve strun ki jo zadnj čase večkr predvaj na Otu Prekras čudovit je,ni sporni govor,0
266,Berim da se pomir Vse kar morat vedet o prihod mesec in letihživetiskoron,ni sporni govor,0
267,Medij bi se moral na kritik o kontinuit svoj porekl odzva bolj artikul in pojasn ali so upravič užalj ker nimaj totalitar porekl ali so smisel prizad kot figur na šahovn totalitar kontinuitet Iz odziv na depeš to ni jasno,žalitev,1
268,Ampak bil je v prave trenut na prave mestu Tudi to je vrlin,ni sporni govor,0
269,Vsak izgovor je dober čisto vsak BTW ni bila fora da so premal kart prodal,ni sporni govor,0
270,Ne bi rekel da se je nekom zmešal je pa dejstv da ljudj ki živij bodis v levih bodis v desnih politič okvir dostik niso sposob kančk samoreflek in napak vidij zgolj v nasprot opcij,žalitev,1
271,Na trgu divja tekma kdo bo prej prišel do cepiv Najprej se je stavil na male fleksib in inovat farma Sedaj analitik v ZDA menij da so velik tisti ki bodo sposob spelj proizvod Le ti sedaj sami povečuj razvoj oddelk Kdo od velik,ni sporni govor,0
272,niti malo glupat se finan s forin pa še vedno ne dobi dovolj gledal niti med janoš hlapc morda je pa kriva vsebin ne pa keš,žalitev,1
273,Zdravs ustan bodo danes znova začel izvaj nenujn ambul specialistič dejavnos nekater podjet pa bodo spet zagnal proizvod,ni sporni govor,0
274,Samo je pa po drugi stran frajer ne ve kako je zabit Porkad je takim lepo,žalitev,1
275,Nadalj Tannb usoda neke vasi II Senca vojne ob 2130 na TV SLO2 gtPoz leta 1960 v delu Tannb ki je na zahodn stran otroc med igro v gozdu najd strel,ni sporni govor,0
276,Ne pojem sveze paprik pa ce obsta podatek da bom po tem evre srala,nespodobni govor,1
277,Potem pa naj bodo vsa glasov v DZ tajna Tudi in še zlast pri sprej zakonod In proračun Tisti ustavn člen nima predvid izjem glede nevezanos poslan na navod,ni sporni govor,0
278,Uredit meje je v vsaki normal držav plan A,ni sporni govor,0
279,Angel Merkel Novinar moraj biti kritič do vlade in vseh politič akterj,ni sporni govor,0
280,Evo za generator in inkubator,ni sporni govor,0
281,Protes levih rogovilež se vrst iz dneva v danIzgled da se bo izkaz da sem imel prav ko sem napis da se bodo s stran oblas zgolj opazov kršen zakon le še stopnjevalaT vodi v izključuj izbiroALI BODO ONI JANEZA ALI BO JANEZ NJIH,žalitev,1
282,Tviteras ki ste močni v zajem statistič podatk sprašuj zakaj je metodol potreb da ekipa dr Lahovn priprav za SURS preracun efekt ukrep PKP,ni sporni govor,0
283,Pa pri drugi opcij pusti da prodj še ekono pride bolje skozi posebj če ni velik verjetnos da pride do politič probl zarad tega Kar malo grozlj,ni sporni govor,0
284,Kot je zapis Ni probl v tem da je tki novinar ceh kritič do probl je v tem ker si nihče iz tega kvazi novinar ceha niti slučaj ne drzne zapis niti enega sameg stavk iz spodnj člank o kakšn politik tranz levic,žalitev,1
285,V kapitaliz ni važno od kod priha kapit in kam gre dobi Važno je le da se poravn obveznos do držav,ni sporni govor,0
286,So v DSO Ljutomer že odstav in odpelj v pripor direktor Tomislav Nemca Spet bo odgovor ostal samo mrtva črka na papirj,žalitev,1
287,S kakšn neumnos se filaš Vsako mesto ima dark side ampak to ni slika meste še manj pa držav,ni sporni govor,0
288,Čeprav je bil Tesla Srb s tem obvel tudi pregovor izjem ne potrj prav se zdi da so Srbi eni najbol zabit narod bivše juge To ni moje mnenj ampak rezult 70 letnih razult Res žalost za tako ponos narod,žalitev,1
289,A 3 mozol študen ki tvita za 5 centov na tvit 6 če je res žaljiv,žalitev,1
290,Ki je v resni kradel orožj ko ga je Janša zahakl pa mu je porin nož v hrbet in s svoji pajda plasir zgodb da je Janša kradel orožj A te zgodb kaj spomin na Galet,žalitev,1
291,Matij tudi če prživ virus vsaj zase misli da približ pravn držav ne bom dočak,žalitev,1
292,coronavirus je edini virus na svetu ki bo na čakan poslal športn novinar rtvsl,ni sporni govor,0
293,Kaj že levuhad vedno privleč ven ko zmanj argumentovAj da je bil JJ v najstn letih v partijiS what kasne je prišel k pamet spozn kakšn zlo je komuniz in izstopilProb Sloven pa ste tisti ki še kar furat to propad krvav ideolog,žalitev,1
294,Ob državn praznik dnevu Primož Trubar utemeljitel sloven knjižn jezik se razvoj sloven jezik s poudar na voja terminolog poklan tudi Zadom Sloven,ni sporni govor,0
295,Tokrat med najbol 11 Senijad Ibričić in Matic Fink Plts,ni sporni govor,0
296,Kot je že nekdo zapis zakaj za vraga so proti sprem zakonod na medijs področ samo levi Odgovor je na dlani Medij so njih,žalitev,1
297,Dober dan Marij kako lepo je ko je med skalov zasled rožic Čudovit res,ni sporni govor,0
298,Imamo Ampak ne ene same Imamo tudi opozi opozi,ni sporni govor,0
299,ivanretvit Delo pri zagotav zaščit oprem pregled Drž reviz komis KPK in Računs sodi Vsem smo predal zahtev dokum Zakon določ da med nadzor postop dokum ne sme,ni sporni govor,0
300,upam da ne bodo bolj za make up ampak uporab PA saj veš ključn da ne bodo zbirokratiz da se bo hitro rešev,ni sporni govor,0
301,Kot prvo to se ne bi zgodil če ne bi ti in vaše skrop od časopis že non stop poniževaliž ter se delal norca iz SDS in Janez Janše tvoja šala je bila samo pika na i kot drugo kaj seješ to žanje kako se boš ti obnaš do ljudi tako se bodo oni do tebe,žalitev,1
302,zdaj pa resno še dsnes mečej vedno omeni tebeNOBENEMU majstr ni znano zakaj titud sodelav prav da si bila ena najbol,ni sporni govor,0
303,Na Hrvašk več kot 81 novih okužb s covid19 dva mrtva,ni sporni govor,0
304,To nima noben vezeKot bi prilep luno in se drla sijaj sijaj sonče Ta Rajgel je čisto zmešan,žalitev,1
305,Minister a ste obvest kaj vaš PV meni o genocid v Srebr,ni sporni govor,0
306,Se strinj Večin nas sploh točno ne ve kaj tam počn zato je prva stvar ki jo kdo zine plača Plače vseh naših EU poslan so pa predvid zelo podobn,ni sporni govor,0
307,Če je pa rekel Nemec da se tepta 30 let okoljs politik Kaj zdaj drži,ni sporni govor,0
308,Ni Pri meni je bilo cisto kul Ampak tudi vsi vedo da ce bi mi tako presen priprav me ne vidij na zuru ker fuckof,nespodobni govor,1
309,povab jo in ji pokaž realn Mogoč ne bosta več diamet ko punca sestop iz oblak,žalitev,1
310,Šipon je ponos Prlek tudi naše kleti V vinograd ga imamo največ na treh parcelah Ta je pri hiši bliža se petdeset In vsako leto znova nas navdu Ker skrbi zanj green natur vineyar jeruzal winerykos winelover wineentus sommelier,ni sporni govor,0
311,Res je Tudi takih je še kar nekaj ne zgolj novinar ki imajo še velik let do upokojit pa jih portir na Nacion na glavn vhodu skoraj ne pozna ali jih še ni videl,žalitev,1
312,Razlo med sekret papirj sekretpap in wcpap je ogrom Sekretpap je nadpo,ni sporni govor,0
313,Aleš ti pa z vsako izjav beri 100 nared sramot samem sebi pa malo še tvoji ljubez Janez in SDS,žalitev,1
314,Aja a oni spostuj omejit Ja zakaj jim pa že prej niso rekli da naj bojo tam na gmahu Jebel cesta,nespodobni govor,1
315,Kako lepa glasb Ma še lepše je pa glasb,ni sporni govor,0
